Unnamed: 0,TRACTCE_a,TRACTCE_b,distance,SOURCE,TARGET,FOREIGN75K_2010_a,FOREIGN75K_2010_b,FOREIGN75K_2010_delta,WEIGHT
30523,022606,024200,7545.286432357235,53033022606,53033024200,3.8091498134694683,4.98812351543943,1.1789737019699613,1.8156049750086884
31714,004000,024200,5235.865696232222,53033004000,53033024200,2.7902170168790907,4.98812351543943,2.197906498560339,2.501702418327527
34096,022901,024200,9123.737811204057,53033022901,53033024200,7.401719901719901,4.98812351543943,2.4135963862804717,3.0846105287728305
34493,000800,024200,9362.322240328549,53033000800,53033024200,0.9377093101138648,4.98812351543943,4.0504142053255645,4.581605008825862
35287,008700,024200,5944.28225636111,53033008700,53033024200,1.2074913750616068,4.98812351543943,3.780632140377823,3.9969971519761516
36081,001100,024200,9598.018252765953,53033001100,53033024200,2.2541780023319085,4.98812351543943,2.733945513107521,3.4203527870733645
36478,005200,024200,6897.445734606561,53033005200,53033024200,1.7488577280605009,4.98812351543943,3.239265787378929,3.605083782101692
53946,002000,024200,8802.172171204142,53033002000,53033024200,4.7311196003526295,4.98812351543943,0.2570039150868002,1.1115207406985341
55137,003600,024200,8022.114612723616,53033003600,53033024200,4.059253559061178,4.98812351543943,0.9288699563782519,1.6381944220127882
55534,004200,024200,5307.218514403929,53033004200,53033024200,2.8401166476480286,4.98812351543943,2.148006867791401,2.4639280324526536
55931,004301,024200,6081.361094938949,53033004301,53033024200,1.0143042912873863,4.98812351543943,3.9738192241520434,4.184573411230733
56328,004500,024200,7394.323940575507,53033004500,53033024200,2.2286125089863407,4.98812351543943,2.759511006453089,3.2229922998653304
57122,004800,024200,9583.964001824008,53033004800,53033024200,1.6967587557102457,4.98812351543943,3.291364759729184,3.9206246839386663
57519,005100,024200,7508.187130004309,53033005100,53033024200,2.2112307244690137,4.98812351543943,2.776892790970416,3.2500222248738053
58710,005400,024200,7648.1549534616015,53033005400,53033024200,3.610193487494101,4.98812351543943,1.3779300279453288,2.004952520496956
59504,023601,024200,5682.4654612328995,53033023601,53033024200,5.596465390279825,4.98812351543943,0.608341874840395,1.1157542334796453
59901,023700,024200,4957.059152276063,53033023700,53033024200,3.71859296482412,4.98812351543943,1.2695305506153098,1.638283410781385
60695,022500,024200,6301.8539736260645,53033022500,53033024200,8.179032902624217,4.98812351543943,3.190909387184787,3.5020038458289147
61092,022703,024200,5495.682259884228,53033022703,53033024200,7.559121621621621,4.98812351543943,2.5709981061821914,2.863466521552395
61489,022803,024200,8230.857928093803,53033022803,53033024200,15.064220183486238,4.98812351543943,10.076096668046809,9.891572794051507
65856,006300,024200,2747.130117444939,53033006300,53033024200,1.4258188824662814,4.98812351543943,3.5623046329731483,3.480787181420327
