COUNTY,TRACT_NUM,TOT_POP_2010,DATASET,GEOID,TOT_POP_2018,BORN_OTHER_US_STATE_2010,BORN_OTHER_US_STATE_2018,BORN_FOREIGN_75KPLUS_2010,BORN_FOREIGN_75KPLUS_2018,TWENTY_PCTILE_2010,TWENTY_PCTILE_2018,EIGHTY_PCTILE_2010,EIGHTY_PCTILE_2018,BORN_OTHER_US_STATE_PCT_2010,BORN_OTHER_US_STATE_PCT_2018,BORN_OTHER_US_STATE_PCT_CHANGE,BORN_FOREIGN_75KPLUS_PCT_2010,BORN_FOREIGN_75KPLUS_PCT_2018,BORN_FOREIGN_75KPLUS_PCT_CHANGE,INCOME_GAP_2010,INCOME_GAP_2018,INCOME_GAP_CHANGE
King,001701,3615.0,acs5,53033001701,4024.0,248.0,376.0,58.0,54.0,28714.0,25875.0,97114.0,123400.0,6.860304287690179,9.343936381709742,2.483632094019562,1.6044260027662516,1.3419483101391652,-0.26247769262708665,29.567312642873322,20.96839546191248,-8.598917180960843
King,001702,4782.0,acs5,53033001702,5018.0,235.0,505.0,51.0,98.0,21750.0,34438.0,103682.0,143417.0,4.914261815140108,10.063770426464727,5.1495086113246185,1.066499372647428,1.952969310482264,0.886469937834836,20.97760459867672,24.01249503196971,3.0348904332929902
King,001800,4219.0,acs5,53033001800,5246.0,210.0,640.0,101.0,159.0,38229.0,48035.0,112692.0,155844.0,4.977482815833136,12.199771254288983,7.222288438455847,2.3939322114245085,3.0308806709874188,0.6369484595629111,33.92343733361729,30.82248915582249,-3.100948177794802
King,001900,3622.0,acs5,53033001900,4971.0,300.0,605.0,52.0,244.0,28910.0,44150.0,116389.0,175091.0,8.282716731087797,12.170589418628044,3.887872687540247,1.435670900055218,4.908469120901226,3.4727982208460086,24.839117098694892,25.21545938968879,0.3763422909938967
King,002000,3403.0,acs5,53033002000,3754.0,346.0,488.0,161.0,132.0,35627.0,37022.0,131543.0,186028.0,10.167499265354099,12.999467234949385,2.83196796959529,4.7311196003526295,3.516249334043687,-1.2148702663089423,27.083919326760068,19.9013051798654,-7.182614146894674
King,002100,3482.0,acs5,53033002100,4350.0,338.0,659.0,66.0,178.0,33135.0,48366.0,131967.0,195412.0,9.707064905226881,15.149425287356324,5.442360382129442,1.8954623779437103,4.0919540229885065,2.1964916450447958,25.108549864738908,24.750782961128284,-0.35776690361063146
King,002200,5321.0,acs5,53033002200,5867.0,731.0,875.0,211.0,266.0,46383.0,46589.0,186333.0,248703.0,13.738019169329073,14.913925345150846,1.175906175821769,3.965420033828228,4.533833304925857,0.5684132710976288,24.892531113651373,18.732785692170985,-6.15974542148038
King,002400,2859.0,acs5,53033002400,3224.0,320.0,539.0,88.0,118.0,37458.0,50000.0,158074.0,220391.0,11.192724728926196,16.718362282878413,5.5256375539522145,3.0779993004547044,3.660049627791563,0.5820503273368587,23.69649657755229,22.68695182652649,-1.0095447510257962
King,002500,2957.0,acs5,53033002500,3357.0,387.0,414.0,48.0,176.0,52667.0,32952.0,154500.0,210500.0,13.087588772404464,12.332439678284183,-0.7551490941202808,1.6232668244842745,5.2427762883526965,3.6195094638684213,34.088673139158566,15.6541567695962,-18.43451636956237
King,002600,4456.0,acs5,53033002600,5268.0,570.0,684.0,144.0,218.0,42193.0,51077.0,165827.0,181843.0,12.791741472172351,12.984054669703871,0.19231319753152046,3.231597845601436,4.138192862566439,0.9065950169650029,25.443986805526247,28.088515917577247,2.644529112051007
King,002700,4877.0,acs5,53033002700,6415.0,579.0,785.0,193.0,306.0,47693.0,52980.0,157531.0,250001.0,11.872052491285627,12.236944660950895,0.3648921696652696,3.9573508304285423,4.770070148090413,0.812719317661871,30.27531089118967,21.19191523233907,-9.083395658850602
King,002800,4008.0,acs5,53033002800,4925.0,385.0,965.0,107.0,118.0,26328.0,60896.0,119967.0,209265.0,9.605788423153694,19.593908629441625,9.988120206287931,2.669660678642715,2.3959390862944163,-0.2737215923482985,21.94603515966891,29.099945045755387,7.153909886086473
King,002900,4117.0,acs5,53033002900,4863.0,452.0,852.0,38.0,140.0,43658.0,45171.0,132274.0,209833.0,10.97886810784552,17.520049352251693,6.541181244406179,0.9230021860578091,2.8788813489615466,1.9558791629037369,33.00573052905333,21.527119185256847,-11.478611343796484
King,003000,5578.0,acs5,53033003000,6314.0,688.0,879.0,55.0,207.0,45875.0,43815.0,134979.0,179933.0,12.334169953388312,13.921444409249284,1.5872744558609746,0.986016493366798,3.278428888184986,2.292412394818188,33.98676831210781,24.350730549704608,-9.636037762403193
King,003100,6159.0,acs5,53033003100,6452.0,602.0,1207.0,74.0,146.0,39100.0,57676.0,140100.0,205429.0,9.774314012014935,18.707377557346557,8.933063545331619,1.2014937489852249,2.262864228146311,1.0613704791610865,27.908636688079945,28.075880231126078,0.16724354304614053
King,003200,7178.0,acs5,53033003200,8813.0,729.0,1165.0,100.0,302.0,25978.0,45209.0,114969.0,174240.0,10.156032320980772,13.219108135708613,3.0630758147278385,1.3931457230426303,3.426755928741632,2.0336102056990013,22.595656220372447,25.94639577594123,3.35073955556878
King,003300,6080.0,acs5,53033003300,7560.0,594.0,1596.0,26.0,292.0,34196.0,60362.0,116049.0,213033.0,9.769736842105264,21.11111111111111,11.341374269005847,0.4276315789473685,3.8624338624338623,3.4348022834864937,29.466863135399706,28.33457727206583,-1.1322858633338733
King,003400,3334.0,acs5,53033003400,3630.0,432.0,666.0,73.0,83.0,49148.0,51746.0,162278.0,191818.0,12.95740851829634,18.347107438016533,5.389698919720188,2.1895620875824835,2.286501377410468,0.0969392898279846,30.286298820542523,26.97661324797464,-3.3096855725678833
King,003500,3906.0,acs5,53033003500,4218.0,581.0,720.0,82.0,140.0,36792.0,40286.0,145680.0,190450.0,14.874551971326165,17.069701280227598,2.195149308901432,2.0993343573988734,3.319108582266477,1.2197742248676038,25.25535420098847,21.153058545550014,-4.1022956554384535
King,003600,5198.0,acs5,53033003600,7122.0,657.0,1123.0,211.0,278.0,26669.0,26500.0,123667.0,161350.0,12.639476721816086,15.768042684639148,3.1285659628230618,4.059253559061178,3.9033979219320414,-0.15585563712913642,21.565170983366624,16.42392314843508,-5.141247834931541
King,003800,1966.0,acs5,53033003800,2362.0,268.0,312.0,31.0,139.0,50646.0,54310.0,194000.0,217222.0,13.63173957273652,13.209144792548688,-0.4225947801878327,1.5768056968463884,5.884843353090601,4.308037656244213,26.106185567010307,25.002071613372497,-1.104113953637814
King,003900,2852.0,acs5,53033003900,3070.0,346.0,481.0,62.0,181.0,28044.0,39425.0,153600.0,245391.0,12.131837307152875,15.667752442996745,3.5359151358438687,2.1739130434782608,5.895765472312704,3.7218524288344432,18.2578125,16.066196396770867,-2.191616103229133
King,004000,2903.0,acs5,53033004000,3237.0,356.0,435.0,81.0,153.0,30983.0,32006.0,184550.0,199923.0,12.263176024801927,13.438368860055606,1.175192835253679,2.7902170168790907,4.726598702502316,1.9363816856232259,16.788404226496883,16.00916352795827,-0.7792406985386187
King,004100,7992.0,acs5,53033004100,8106.0,1383.0,1485.0,243.0,367.0,33020.0,59511.0,250001.0,250001.0,17.304804804804803,18.319763138415986,1.0149583336111831,3.040540540540541,4.527510486059709,1.4869699455191685,13.207947168211328,23.80430478278087,10.59635761456954
King,004200,7887.0,acs5,53033004200,8588.0,1034.0,1380.0,224.0,435.0,45346.0,66739.0,185194.0,250001.0,13.110181311018133,16.068933395435494,2.9587520844173625,2.8401166476480286,5.065207265952492,2.2250906183044634,24.485674481894666,26.695493218027128,2.209818736132465
King,004301,3845.0,acs5,53033004301,3827.0,436.0,550.0,39.0,105.0,19600.0,24595.0,169348.0,221238.0,11.339401820546165,14.371570420695065,3.0321686001489003,1.0143042912873863,2.743663443950876,1.729359152663489,11.573800694428042,11.116987136025458,-0.4568135584025868
King,004302,3140.0,acs5,53033004302,4116.0,0.0,94.0,0.0,47.0,5876.0,7466.0,36517.0,64125.0,0.0,2.2837706511175897,2.2837706511175897,0.0,1.1418853255587949,1.1418853255587949,16.091135635457462,11.642884990253412,-4.4482506452040464
King,004400,6387.0,acs5,53033004400,7634.0,470.0,693.0,70.0,82.0,14870.0,18410.0,128171.0,169974.0,7.358697354000312,9.077809798270893,1.7191124442705803,1.0959762016596213,1.0741419963321979,-0.0218342053274232,11.601688369443949,10.831068281031218,-0.7706200884127306
King,004500,2782.0,acs5,53033004500,3348.0,250.0,325.0,62.0,105.0,41150.0,56676.0,173913.0,237167.0,8.986340762041696,9.707287933094383,0.7209471710526891,2.2286125089863407,3.136200716845878,0.9075882078595372,23.66125591531398,23.897085176268202,0.2358292609542225
King,004600,3079.0,acs5,53033004600,3623.0,432.0,684.0,53.0,136.0,38286.0,70625.0,162038.0,235278.0,14.030529392659956,18.879381727849847,4.848852335189894,1.7213380967846703,3.7537951973502617,2.032457100565592,23.627791011984844,30.01768121116297,6.389890199178122
King,004700,5764.0,acs5,53033004700,9409.0,497.0,1982.0,27.0,400.0,25595.0,47234.0,99071.0,147661.0,8.622484385843164,21.064937825486236,12.442453439643073,0.4684247050659264,4.2512488043362735,3.7828240992703472,25.83500721704636,31.988134984863983,6.153127767817615
King,004800,4597.0,acs5,53033004800,5213.0,496.0,1026.0,78.0,148.0,44243.0,56302.0,131633.0,209614.0,10.789645420926693,19.68156531747555,8.891919896548849,1.6967587557102457,2.839056205639747,1.1422974499295009,33.610872653513944,26.859847147614182,-6.751025505899751
King,004900,5736.0,acs5,53033004900,7058.0,569.0,1201.0,62.0,304.0,30910.0,49485.0,103443.0,175183.0,9.919804741980474,17.01615188438651,7.09634714240604,1.0808926080892611,4.3071691697364685,3.2262765616472078,29.881190607387644,28.247603934171693,-1.6335866732159483
King,005000,4313.0,acs5,53033005000,4011.0,419.0,666.0,78.0,164.0,26974.0,41309.0,139333.0,167513.0,9.714815673545097,16.604338070306653,6.889522396761559,1.808485972640853,4.088755921216655,2.2802699485758016,19.359376457838415,24.660175628160204,5.300799170321788
King,005100,3437.0,acs5,53033005100,3716.0,578.0,811.0,76.0,177.0,28239.0,46233.0,181326.0,212469.0,16.81699156240908,21.82454251883745,5.007550956428378,2.2112307244690137,4.763186221743811,2.5519554972747973,15.573607756196024,21.759880264885698,6.18627250868968
King,005200,6347.0,acs5,53033005200,6674.0,322.0,366.0,111.0,135.0,11944.0,6911.0,79381.0,106898.0,5.07326295887821,5.483967635600838,0.410704676722629,1.7488577280605009,2.0227749475576866,0.2739172194971857,15.046421687809426,6.4650414413740185,-8.581380246435405
King,005301,7011.0,acs5,53033005301,8226.0,28.0,81.0,31.0,118.0,5152.0,2499.0,50940.0,53208.0,0.3993724147767793,0.9846827133479212,0.5853102985711419,0.4421623163600057,1.4344760515438852,0.9923137351838796,10.113859442481349,4.696662156066757,-5.417197286414593
King,005302,5392.0,acs5,53033005302,5320.0,10.0,0.0,9.0,0.0,2499.0,2499.0,9750.0,29150.0,0.18545994065281898,0.0,-0.18545994065281898,0.16691394658753708,0.0,-0.16691394658753708,25.63076923076923,8.572898799313894,-17.057870431455335
King,005400,4238.0,acs5,53033005400,6120.0,420.0,1496.0,153.0,214.0,32230.0,48533.0,111024.0,170593.0,9.910335063709297,24.444444444444446,14.534109380735144,3.610193487494101,3.496732026143791,-0.11346146135031,29.029759331315752,28.449584684014006,-0.5801746473017495
King,005600,6430.0,acs5,53033005600,6954.0,1042.0,1410.0,307.0,270.0,67630.0,64325.0,250001.0,250001.0,16.20528771384137,20.276100086281275,4.070812372439907,4.774494556765163,3.882657463330457,-0.8918370934347055,27.051891792432826,25.72989708041168,-1.3219947120211517
King,005700,6388.0,acs5,53033005700,6864.0,812.0,1136.0,231.0,278.0,38490.0,51976.0,158700.0,238509.0,12.711333750782714,16.550116550116552,3.838782799333833,3.6161552911709456,4.0501165501165515,0.433961258945605,24.253308128544425,21.792049775899443,-2.461258352644979
King,005801,4946.0,acs5,53033005801,5351.0,294.0,754.0,107.0,249.0,33692.0,41500.0,98107.0,137878.0,5.9441973311767065,14.090824145019624,8.146626813842914,2.163364334816013,4.653335825079425,2.489971490263412,34.34209587491209,30.09907309360449,-4.243022781307602
King,005802,4411.0,acs5,53033005802,5853.0,573.0,764.0,38.0,288.0,35352.0,41700.0,127440.0,143096.0,12.990251643618226,13.053135144370408,0.06288350075218041,0.8614826569938789,4.920553562275757,4.059070905281878,27.74011299435028,29.14127578688433,1.4011627925340484
King,005900,7188.0,acs5,53033005900,8030.0,714.0,1178.0,55.0,141.0,31664.0,50681.0,148154.0,250001.0,9.933222036727882,14.669987546699874,4.736765509971995,0.7651641624930441,1.755915317559153,0.9907511550661092,21.37235579194622,20.27231891072436,-1.1000368812218608
King,006000,4750.0,acs5,53033006000,5915.0,736.0,1235.0,135.0,393.0,34786.0,56250.0,148466.0,230588.0,15.494736842105265,20.87912087912088,5.384384037015615,2.8421052631578947,6.644125105663568,3.8020198425056733,23.430280333544378,24.394157545058718,0.9638772115143404
King,006100,4794.0,acs5,53033006100,5312.0,692.0,1119.0,103.0,214.0,40766.0,55056.0,152400.0,210705.0,14.434710054234461,21.065512048192765,6.630801993958312,2.1485189820609096,4.028614457831326,1.880095475770416,26.749343832020998,26.12942265252367,-0.6199211794973287
King,006200,4195.0,acs5,53033006200,4578.0,721.0,968.0,144.0,175.0,64000.0,87500.0,250001.0,250001.0,17.187127532777115,21.144604630843165,3.9574770980660494,3.432657926102503,3.8226299694189603,0.3899720433164569,25.5998976004096,34.99986000056,9.3999624001504
King,006300,5190.0,acs5,53033006300,5945.0,930.0,1222.0,74.0,252.0,34416.0,47198.0,212446.0,250001.0,17.91907514450867,20.555088309503784,2.6360131649951133,1.4258188824662814,4.2388561816652635,2.813037299198983,16.199881381621687,18.879124483502068,2.6792431018803846
King,006400,3322.0,acs5,53033006400,3616.0,605.0,672.0,92.0,185.0,56900.0,64238.0,230125.0,250001.0,18.211920529801322,18.584070796460182,0.3721502666588563,2.7694160144491278,5.116150442477877,2.346734428028749,24.725692558392183,25.695097219611124,0.9694046612189452
King,006500,3798.0,acs5,53033006500,4995.0,656.0,1277.0,138.0,163.0,31727.0,54318.0,160500.0,250001.0,17.272248551869403,25.56556556556557,8.293317013696164,3.633491311216429,3.2632632632632634,-0.3702280479531659,19.767601246105922,21.727113091547636,1.9595118454417142
King,006600,3070.0,acs5,53033006600,4245.0,458.0,822.0,60.0,270.0,32744.0,52468.0,101090.0,191333.0,14.918566775244301,19.363957597173144,4.445390821928845,1.954397394136808,6.360424028268549,4.4060266341317424,32.39093876743496,27.422347425692376,-4.968591341742581
King,006700,6328.0,acs5,53033006700,9508.0,790.0,1637.0,139.0,1650.0,35095.0,61061.0,112294.0,183790.0,12.484197218710491,17.21708035338662,4.732883134676126,2.1965865992414666,17.35380732015145,15.157220720909985,31.252782873528414,33.22324391969095,1.9704610461625336
King,006800,2652.0,acs5,53033006800,3356.0,510.0,610.0,56.0,225.0,36750.0,58667.0,141643.0,233972.0,19.230769230769234,18.176400476758047,-1.0543687540111897,2.1116138763197587,6.704410011918951,4.592796135599191,25.945510897114573,25.074367873078828,-0.8711430240357494
King,006900,3965.0,acs5,53033006900,5121.0,657.0,1010.0,147.0,228.0,35376.0,54757.0,166117.0,250001.0,16.56998738965952,19.722710408123415,3.1527230184638952,3.707440100882724,4.452255418863503,0.7448153179807795,21.295833659408725,21.902712389150444,0.6068787297417124
King,007000,6993.0,acs5,53033007000,7477.0,776.0,1551.0,179.0,352.0,27947.0,33464.0,98006.0,138183.0,11.096811096811097,20.743613748829745,9.646802652018648,2.55970255970256,4.707770496188312,2.148067936485751,28.51560108564782,24.21716130059414,-4.298439785053681
King,007100,2521.0,acs5,53033007100,5041.0,417.0,950.0,130.0,831.0,25962.0,46631.0,115556.0,157659.0,16.541055136850456,18.845467169212462,2.3044120323620016,5.156683855612852,16.484824439595318,11.328140583982467,22.467028972965487,29.57712531476161,7.110096341796115
King,007200,3867.0,acs5,53033007200,10403.0,490.0,2489.0,229.0,1980.0,12090.0,32329.0,91978.0,200995.0,12.671321437807086,23.92579063731616,11.254469199509074,5.9219032841996375,19.03297125829088,13.111067974091242,13.144447585292134,16.084479713425708,2.940032128133573
King,007300,3463.0,acs5,53033007300,7402.0,327.0,1537.0,128.0,1171.0,11417.0,26944.0,97392.0,173255.0,9.44267975743575,20.764658200486355,11.321978443050606,3.696217152757725,15.820048635503914,12.123831482746189,11.722728766223097,15.551643531211221,3.828914764988124
King,007401,3823.0,acs5,53033007401,5502.0,308.0,928.0,148.0,363.0,27413.0,32621.0,93797.0,139410.0,8.05650013078734,16.866593965830607,8.810093835043267,3.87130525765106,6.597600872410033,2.7262956147589725,29.225881424779047,23.39932572986156,-5.8265556949174835
King,007402,5161.0,acs5,53033007402,5560.0,340.0,771.0,122.0,403.0,15964.0,23837.0,77049.0,118327.0,6.587870567719433,13.866906474820142,7.279035907100709,2.363882968416973,7.248201438848921,4.884318470431947,20.71928253449104,20.145021846239658,-0.5742606882513783
King,007500,5947.0,acs5,53033007500,9289.0,452.0,1554.0,150.0,362.0,22133.0,27904.0,91972.0,129797.0,7.600470825626367,16.729464958553127,9.12899413292676,2.522280141247688,3.897082570782647,1.3748024295349586,24.064932805636502,21.498185628327306,-2.566747177309189
King,007600,3608.0,acs5,53033007600,4389.0,388.0,641.0,39.0,113.0,24727.0,40374.0,115933.0,152450.0,10.753880266075386,14.604693552061972,3.850813285986584,1.080931263858093,2.5746183640920486,1.4936871002339551,21.328698472393533,26.48343719252213,5.154738720128599
King,007700,3947.0,acs5,53033007700,5382.0,511.0,1087.0,85.0,353.0,22846.0,57240.0,140231.0,220000.0,12.946541677223207,20.196952805648454,7.250411128425249,2.153534329870788,6.558900037160907,4.405365707290119,16.291690139840693,26.01818181818182,9.726491678341127
King,007800,5263.0,acs5,53033007800,5675.0,1259.0,1301.0,53.0,328.0,48930.0,63885.0,250001.0,250001.0,23.921717651529544,22.92511013215859,-0.9966075193709544,1.0070302109063272,5.779735682819385,4.772705471913056,19.571921712313152,25.553897784408864,5.981976072095712
King,007900,4997.0,acs5,53033007900,6228.0,443.0,909.0,103.0,219.0,16333.0,26307.0,93589.0,158452.0,8.865319191514908,14.595375722543352,5.730056531028444,2.0612367420452267,3.5163776493256265,1.4551409072803994,17.45183728857024,16.602504228409863,-0.8493330601603759
King,008001,5003.0,acs5,53033008001,7182.0,1000.0,1555.0,574.0,1736.0,29980.0,35622.0,127448.0,219500.0,19.98800719568259,21.65135059871902,1.6633434030364285,11.473116130321806,24.171539961013647,12.698423830691835,23.52331931454397,16.228701594533025,-7.294617720010939
King,008002,2731.0,acs5,53033008002,3688.0,398.0,689.0,122.0,256.0,9762.0,13178.0,95219.0,152271.0,14.57341633101428,18.682212581344906,4.108796250330622,4.467228121567191,6.941431670281996,2.4742035487148044,10.252155557189216,8.654307123483786,-1.5978484337054282
King,008100,4399.0,acs5,53033008100,4706.0,763.0,725.0,232.0,298.0,9440.0,16494.0,146783.0,175800.0,17.3448511025233,15.405864853378663,-1.9389862491446357,5.273925892248238,6.332341691457713,1.0584157992094747,6.431262475899798,9.382252559726963,2.9509900838271657
King,008200,2844.0,acs5,53033008200,4286.0,353.0,1005.0,77.0,404.0,15854.0,23750.0,89149.0,174091.0,12.41209563994374,23.448436770881944,11.0363411309382,2.707454289732771,9.426038264115725,6.718583974382954,17.78371041739111,13.642290526219046,-4.1414198911720606
King,008300,2397.0,acs5,53033008300,3265.0,235.0,384.0,86.0,404.0,17339.0,21000.0,102547.0,136559.0,9.803921568627453,11.761102603369064,1.9571810347416143,3.5878181059657908,12.373660030627873,8.78584192466208,16.90834446643978,15.377968497133107,-1.5303759693066716
King,008400,4035.0,acs5,53033008400,4865.0,250.0,811.0,197.0,308.0,17705.0,30293.0,75940.0,132422.0,6.195786864931848,16.670092497430627,10.47430563249878,4.882280049566295,6.330935251798562,1.4486552022322658,23.314458783249933,22.876108199543875,-0.4383505837060504
King,008500,3890.0,acs5,53033008500,4195.0,98.0,342.0,10.0,146.0,9378.0,18661.0,49450.0,103333.0,2.519280205655527,8.152562574493443,5.633282368837918,0.2570694087403599,3.4803337306317044,3.2232643218913446,18.964610717896864,18.0590905131952,-0.9055202047016628
King,008600,5371.0,acs5,53033008600,6079.0,82.0,363.0,89.0,62.0,8218.0,12622.0,64182.0,97421.0,1.5267175572519085,5.971376871195921,4.444659313944013,1.6570471048221933,1.0199045895706529,-0.6371425152515402,12.804213019226573,12.956138820172242,0.1519258009456692
King,008700,4058.0,acs5,53033008700,4573.0,276.0,444.0,49.0,137.0,22944.0,25645.0,107700.0,157702.0,6.801379990142928,9.709162475399081,2.9077824852561536,1.2074913750616068,2.9958451782199864,1.7883538031583799,21.303621169916433,16.26168342823807,-5.041937741678363
King,008800,3393.0,acs5,53033008800,4435.0,205.0,715.0,49.0,155.0,27271.0,48000.0,114135.0,197909.0,6.041850869437076,16.121758737316803,10.079907867879722,1.4441497200117892,3.4949267192784665,2.0507769992666782,23.89363473080125,24.253571085701005,0.3599363548997587
King,008900,5312.0,acs5,53033008900,6068.0,668.0,959.0,93.0,222.0,31260.0,41424.0,136267.0,185194.0,12.575301204819276,15.80421885299934,3.2289176481800634,1.750753012048193,3.658536585365853,1.907783573317661,22.94025699545745,22.367895288184286,-0.5723617072731635
King,009000,2327.0,acs5,53033009000,3457.0,56.0,252.0,12.0,148.0,9014.0,13589.0,65384.0,114333.0,2.406532015470563,7.289557419728088,4.883025404257523,0.5156854318865491,4.281168643332369,3.76548321144582,13.78624739997553,11.885457392004056,-1.9007900079714712
King,009100,2319.0,acs5,53033009100,2464.0,32.0,135.0,37.0,79.0,,,,,1.3799051315222082,5.478896103896104,4.098990972373897,1.5955153083225526,3.206168831168831,1.6106535228462784,,,
King,009200,2187.0,acs5,53033009200,2763.0,104.0,187.0,26.0,28.0,7504.0,9469.0,45923.0,68750.0,4.755372656607224,6.768005790807093,2.0126331341998704,1.188843164151806,1.0133912414042707,-0.1754519227475353,16.3403958800601,13.773090909090907,-2.5673049709691917
King,009300,2007.0,acs5,53033009300,2637.0,79.0,396.0,30.0,77.0,35142.0,43750.0,94000.0,165625.0,3.9362232187344297,15.017064846416385,11.080841627681954,1.4947683109118086,2.9199848312476298,1.4252165203358211,37.38510638297872,26.41509433962264,-10.970012043356078
